email_text,label
"Re: Feedback on the draft document Hi Sarah, Thanks for sending over the draft. I reviewed it and have a few suggestions. Overall the structure is solid. I left comments in the document for your reference.",0
Final notice: Your account will be deleted You have a pending package from FedEx. Pay the $2.99 delivery fee now to release your package: http://fedex-delivery-confirm.xyz/pay Reference ID: 77221.,1
Your PayPal account is suspended Your PayPal account has been limited due to unusual activity. Please confirm your information within 24 hours to avoid suspension: http://paypal-secure-verify.ru/login,1
"Project update: Q3 milestones achieved Hello everyone, I am happy to share that we have successfully completed all Q3 milestones ahead of schedule. Great work by everyone on the team. More details in the attached report.",0
"You have been selected for a special reward You have won a lottery prize of $10,000! To collect, provide your bank routing number at: http://lottery-winner-claim.net/collect",1
"Congratulations! You have won $1,000,000 URGENT NOTICE from IRS: You owe back taxes. Failure to respond in 48 hours will result in arrest. Call 1-800-FAKE-IRS or click here: http://irs-refund-claim.xyz Reference ID: 43159.",1
"Monthly report attached Please find attached the monthly analytics report for May. Highlights include a 12% increase in user engagement and a 5% reduction in support tickets compared to April. Best regards, Team 1.",0
"Job application received - thank you Dear Applicant, Thank you for applying to the Software Engineer position at TechCorp. We have received your application and will review it within two weeks.",0
"Your order has shipped - tracking #12345 Your Amazon order #112-3456789 has shipped! Your package is expected to arrive by Thursday. You can track your shipment using the tracking number above. Best regards, Team 11.",0
"Re: Feedback on the draft document Hi Sarah, Thanks for sending over the draft. I reviewed it and have a few suggestions. Overall the structure is solid. I left comments in the document for your reference.",0
"Project update: Q3 milestones achieved Hello everyone, I am happy to share that we have successfully completed all Q3 milestones ahead of schedule. Great work by everyone on the team. More details in the attached report.",0
Claim your prize before it expires We noticed your Netflix payment failed. Update your billing info to continue your subscription: http://netflix-billing-update.net/pay,1
"Invitation: Company picnic next Saturday Hi all, We are hosting our annual company picnic on Saturday June 15 at Riverside Park from noon to 4 PM. Food and drinks will be provided. RSVPs due by June 10.",0
"Verify your email or lose access forever Dear customer, your Amazon account was accessed from an unknown device. Secure your account: http://amazon-security-alert.xyz/lock Reference ID: 97538.",1
Immediate action needed: Password expiring Congratulations! Apple has selected you for an exclusive offer. Claim your free iPhone 15 at: http://apple-reward-giveaway.net/claim Reference ID: 28141.,1
"URGENT: Your account has been compromised Dear Customer, We have detected suspicious activity on your account. Click the link below IMMEDIATELY to verify your identity or your account will be permanently suspended. http://secure-login-verify.xyz/confirm Reference ID: 33483.",1
"Your order has shipped - tracking #12345 Your Amazon order #112-3456789 has shipped! Your package is expected to arrive by Thursday. You can track your shipment using the tracking number above. Best regards, Team 3.",0
"Invitation: Company picnic next Saturday Hi all, We are hosting our annual company picnic on Saturday June 15 at Riverside Park from noon to 4 PM. Food and drinks will be provided. RSVPs due by June 10.",0
"New blog post: 5 tips for better coding New post on our blog: 5 Practical Tips for Writing Cleaner Python Code. Topics include PEP 8 guidelines, docstrings, list comprehensions, and more. Read now on our website.",0
"Invitation: Company picnic next Saturday Hi all, We are hosting our annual company picnic on Saturday June 15 at Riverside Park from noon to 4 PM. Food and drinks will be provided. RSVPs due by June 10.",0
"Job application received - thank you Dear Applicant, Thank you for applying to the Software Engineer position at TechCorp. We have received your application and will review it within two weeks.",0
Your package could not be delivered - click here Your Microsoft account password expires in 24 hours. Click to reset now: http://microsoft-password-reset.xyz/update,1
"Verify your email or lose access forever Dear customer, your Amazon account was accessed from an unknown device. Secure your account: http://amazon-security-alert.xyz/lock Reference ID: 78148.",1
Netflix: Your payment was declined FINAL WARNING: Your social security number has been suspended. Call immediately to avoid criminal charges: http://ssa-verify.cn/case,1
"Happy birthday from the team! Dear John, Wishing you a very happy birthday from the entire team! We hope you enjoy the small celebration we have planned for the lunch break today. See you soon!",0
"Job application received - thank you Dear Applicant, Thank you for applying to the Software Engineer position at TechCorp. We have received your application and will review it within two weeks.",0
"New blog post: 5 tips for better coding New post on our blog: 5 Practical Tips for Writing Cleaner Python Code. Topics include PEP 8 guidelines, docstrings, list comprehensions, and more. Read now on our website.",0
